ID,Address,Suburb,Price,Type,Date,Rooms,Bathroom,Car,LandSize,Age,Latitude,Longitude,train_station_id,distance_to_train_station,travel_min_to_CBD,over_priced?,crime_A_average,crime_B_average,crime_C_average,closest_primary_school,distance_to_closest_primary,primary_school_ranking,closest_secondary_school,distance_to_closest_secondary,secondary_school_ranking
ID580502025,13 Surman Ct,SUNSHINE NORTH,480000.0,h,6/08/2016,3,1.0,2.0,546.0,41.0,-37.7555,144.8295,20003,1767.9622471007317,29.375,0,1363.6666666666667,6287.666666666667,564.3333333333334,Albion North Primary School,930.8777775936943,not ranked,St Albans Secondary College,2162.5559129113994,179
ID995868354,34A Downs St,BRUNSWICK,920000.0,h,3/06/2017,2,1.0,1.0,240.0,24.0,-37.75697,144.95543,19966,626.9841344168019,30.0,0,941.3333333333334,5813.0,575.6666666666666,Brunswick North Primary School,543.5864735239049,not ranked,Sydney Road Community School,1525.5228323673775,447
ID373474114,20 Elizabeth St,BENTLEIGH EAST,1185000.0,h,16/07/2016,3,1.0,2.0,618.0,23.0,-37.9228,145.0527,19939,1503.3345740863047,35.15384615384615,1,925.6666666666666,4701.333333333333,308.6666666666667,St Paul's School,986.47659473707,211,Bentleigh Secondary College,803.6073869776135,230
ID760089179,43 The Crossway,KEILOR EAST,860000.0,h,15/07/2017,3,1.0,1.0,568.0,59.0,-37.7465,144.8613,20003,4714.821086798769,29.375,1,591.6666666666666,1189.6666666666667,177.33333333333334,St Peter's School,301.49926988700395,345,Essendon Keilor College,1058.1990840149765,460
ID679650613,2/175 Kent St,RICHMOND,855000.0,t,10/09/2016,2,1.0,1.0,92.0,49.0,-37.815,145.00799999999995,19906,1398.7139228642577,11.904761904761905,0,824.6666666666666,1890.3333333333333,159.33333333333334,Yarra Primary School,60.744927050520594,475,Richmond High School,529.7500232286566,not ranked
ID121284972,23 Prospect Dr,KEILOR EAST,600000.0,h,22/08/2016,3,1.0,1.0,565.0,49.0,-37.7498,144.8585,20004,4296.326004452696,26.375,0,555.6666666666666,1129.0,160.66666666666666,St Peter's School,624.5065301598161,345,Essendon Keilor College,1495.2831494360692,460
ID476001269,10 Port St,NEWPORT,807500.0,h,14/05/2016,3,1.0,3.0,647.0,49.0,-37.8481,144.8666,19994,1609.9950274630503,16.310344827586206,0,71.0,261.0,20.0,Newport Gardens Primary School,376.9087135619532,411,Bayside P-12 College,1954.14762342004,243
ID329008041,17 Hampshire Rd,SUNSHINE,702000.0,h,10/09/2016,3,1.0,1.0,542.0,69.0,-37.7949,144.8303,22241,743.8057557927849,15.85,0,1363.6666666666667,6287.666666666667,564.3333333333334,Sunshine Primary School,452.89808259054763,not ranked,Sunshine College,514.7557227093017,233
ID342715631,18 Fitzgerald St,BALWYN,3180000.0,h,10/12/2016,4,3.0,4.0,1148.0,59.0,-37.8088,145.0991,19896,1311.1342438959095,28.785714285714285,0,925.6666666666666,4701.333333333333,308.6666666666667,Mont Albert Primary School,573.2641104458605,135,Box Hill Senior Secondary College,1127.4164989595624,not ranked
ID796015218,30 Browns Rd,BENTLEIGH EAST,772500.0,u,27/06/2016,2,1.0,2.0,318.0,14.0,-37.9218,145.0563,19939,1763.84013823102,35.15384615384615,0,925.6666666666666,4701.333333333333,308.6666666666667,Valkstone Primary School,804.221441444839,134,Bentleigh Secondary College,690.6501937965564,230
ID658042707,32 Rose St,COBURG,901000.0,h,27/06/2016,2,1.0,1.0,545.0,79.0,-37.7445,144.9471,19965,1449.1971539647113,32.0,0,1071.3333333333333,5783.666666666667,419.6666666666667,Coburg West Primary School,298.574407300291,233,Antonine College,532.1489271523594,482
ID249661910,84 Chestnut St,CREMORNE,831000.0,h,22/05/2016,2,1.0,0.0,128.0,4.0,-37.8291,144.9952,22247,713.4486924735736,10.0,0,888.0,2196.0,181.33333333333334,Richmond Primary School,344.5395709641112,260,Melbourne High School,860.4282403208935,2
ID676924517,4/175 Chetwynd St,NORTH MELBOURNE,720000.0,u,10/12/2016,2,2.0,1.0,0.0,21.0,-37.8015,144.9526,22239,1112.6755087376032,7.0,0,71.0,261.0,20.0,North Melbourne Primary School,353.1071199290688,182,Simonds Catholic College,498.3207800298294,262
ID373465712,18 Kanowna St,HAMPTON,2130000.0,h,30/07/2016,4,2.0,2.0,714.0,94.0,-37.9446,145.0092,19948,756.7539243067034,33.5,0,1683.6666666666667,8938.666666666666,509.3333333333333,Sandringham Primary School,337.5304145008939,353,St Leonard's College,1783.4870115395818,43
ID774037165,68 Vincent St,OAK PARK,855333.0,h,28/08/2016,4,1.0,2.0,694.0,45.0,-37.718,144.9138,20033,679.7022902499556,34.0,0,136.33333333333334,302.6666666666667,42.0,Oak Park Primary School,296.1128123375707,not ranked,Glenroy Secondary College,1778.5377371170027,511
ID559074306,4/32 Montgomery St,HEIDELBERG HEIGHTS,720000.0,u,12/08/2017,3,1.0,1.0,146.0,89.0,-37.75132,145.05331,19935,911.8608840275975,29.823529411764707,0,1173.6666666666667,8523.666666666666,974.6666666666666,St Pius X School,788.1939318940293,not ranked,Our Lady of Mercy College,1456.0536414430524,90
ID478967898,47 Apollo Rd,TAYLORS LAKES,688000.0,h,22/07/2017,4,2.0,1.0,645.0,8.0,-37.70841,144.79699,22244,2166.2135215412386,30.5,0,502.6666666666667,1662.6666666666667,118.66666666666667,Taylors Lakes Primary School,315.74855884921203,not ranked,Taylors Lakes Secondary College,253.6497623827113,not ranked
ID210054718,41 Grout St,HAMPTON,2550000.0,h,16/09/2017,4,2.0,2.0,620.0,26.0,-37.93478,145.01156,19949,954.6112852059134,31.5,1,1841.6666666666667,9184.666666666666,533.3333333333334,Hampton Primary School,726.4281469140684,76,St Leonard's College,769.5704590087909,43
ID319461081,216 Sunshine Av,KEALBA,572000.0,h,23/09/2017,3,1.0,2.0,554.0,44.0,-37.73522,144.82044,20002,2091.2730438377603,31.375,1,591.6666666666666,1189.6666666666667,177.33333333333334,St Paul's Kealba Catholic School,179.92835509484706,386,St Albans Secondary College,1561.7114311345413,179
ID662822240,72 Zetland Rd,MONT ALBERT,1462000.0,h,27/05/2017,4,2.0,0.0,420.0,109.0,-37.81788,145.11453999999995,20042,623.9216751054272,25.775,0,313.3333333333333,545.3333333333334,65.66666666666667,Box Hill Senior Secondary College,988.9355555459014,not ranked,Box Hill Senior Secondary College,988.9355555459014,not ranked
ID190421575,53 Queens Pde,FAWKNER,783000.0,h,10/12/2016,3,2.0,1.0,603.0,79.0,-37.7194,144.9678,19963,596.1269826261415,36.0,0,1144.3333333333333,6845.666666666667,375.6666666666667,St Mark's School,506.344917423764,300,Mercy College,1257.0226628017513,349
ID666861518,402/89 River St,SOUTH YARRA,801000.0,u,6/08/2016,2,2.0,1.0,0.0,19.0,-37.8361,144.9966,19959,456.62546758164297,12.543859649122806,0,1100.6666666666667,3636.3333333333335,457.3333333333333,Richmond Primary School,758.8321957008794,260,Melbourne High School,139.16688005807853,2
ID946360766,3 Hodgkinson St,CLIFTON HILL,1360000.0,h,27/06/2016,3,1.0,0.0,118.0,139.0,-37.7921,144.9858,19974,928.7221482129584,15.142857142857142,0,1071.3333333333333,5783.666666666667,419.6666666666667,St John's School,288.96994588740176,489,Fitzroy High School,813.7275171716847,248
ID583535101,5A Overman Ct,ESSENDON,1162500.0,t,20/05/2017,4,2.0,1.0,230.0,5.0,-37.7547,144.9239,20037,693.4506191622162,24.0,0,330.3333333333333,1855.0,82.0,Essendon Primary School,308.5340033096183,133,St Columba's College,890.455578847404,85
ID489200481,101 Holmes Rd,MOONEE PONDS,1120000.0,h,8/10/2016,4,1.0,1.0,571.0,104.0,-37.7659,144.9116,20038,665.6776650220806,22.0,0,278.0,489.0,65.0,Moonee Ponds West Primary School,393.45351723574004,not ranked,Lowther Hall Anglican Grammar School,730.1134644013794,not ranked
ID468864312,21 Tait St,NEWPORT,950000.0,h,14/05/2016,3,2.0,2.0,281.0,69.0,-37.8431,144.8845,19994,89.84906457560508,16.310344827586206,0,71.0,261.0,20.0,Sacred Heart School,437.4898202375834,203,Bayside P-12 College,1626.4480450385845,243
ID585059757,24 John St,WILLIAMSTOWN,920000.0,h,26/07/2016,2,1.0,1.0,307.0,9.0,-37.855,144.8985,19993,868.6069391106294,20.857142857142858,1,1002.6666666666666,4068.0,328.3333333333333,Williamstown North Primary School,601.0991273909267,185,Williamstown High School,926.227042386839,104
ID223593063,1 Bute St,SEDDON,1315000.0,h,27/05/2017,3,3.0,2.0,122.0,69.0,-37.80401,144.89519,20024,367.4381623836285,17.4,0,885.0,1901.0,227.66666666666666,Footscray City Primary School,518.7219580909227,97,Gilmore College For Girls,547.4429763685415,387
ID699150384,268d Mason St,ALTONA NORTH,847500.0,t,27/06/2016,4,3.0,1.0,252.0,59.0,-37.8393,144.8568,19994,2386.4691772430447,16.310344827586206,0,2489.6666666666665,11817.333333333334,1268.6666666666667,St Leo the Great Primary School,449.05881873389524,not ranked,Emmanuel College,1528.225456905378,180
ID797183579,6 Mattea Ct,RESERVOIR,672000.0,u,27/06/2016,3,1.0,2.0,855.0,7.0,-37.7328,145.0348,20011,2861.8774605566073,31.2,0,824.6666666666666,1890.3333333333333,159.33333333333334,East Preston Islamic College,179.16168362184493,not ranked,East Preston Islamic College,179.16168362184493,491
ID162290803,14 Wanbrow Av,BALWYN NORTH,1950000.0,h,3/09/2017,5,3.0,2.0,743.0,70.0,-37.80235,145.09311,19896,2192.395714511955,28.785714285714285,0,959.0,4476.666666666667,324.0,Greythorn Primary School,271.15695873702384,93,Balwyn High School,1521.4853605035369,44
ID912856731,567 Grimshaw St,BUNDOORA,1234000.0,h,19/08/2017,3,1.0,2.0,896.0,54.0,-37.70042,145.0614,19984,2294.6834793122252,37.666666666666664,0,684.0,1695.6666666666667,161.0,St Damian's School,426.2801423321262,394,Bundoora Secondary College,789.8727861596304,531
ID974249602,7 Park Dr,KEILOR EAST,680000.0,t,18/03/2017,3,2.0,2.0,224.0,21.0,-37.749,144.8599,20004,4445.973492826629,26.375,0,591.6666666666666,1189.6666666666667,177.33333333333334,St Peter's School,531.8980877049228,345,Essendon Keilor College,1347.476005699317,460
ID311161723,4/149 Church St,BRIGHTON,892500.0,u,7/05/2016,2,1.0,2.0,232.0,49.0,-37.9157,144.9973,19951,108.12234289293839,26.5,0,2744.3333333333335,10289.666666666666,780.0,Brighton Primary School,510.75460131830584,342,Brighton Grammar School,609.3138090364846,46
ID883685623,1 Bellarine St,PRESTON,1400000.0,h,3/06/2017,5,2.0,2.0,558.0,94.0,-37.73472,144.99658,20012,560.5175867426764,28.3,0,705.3333333333334,5479.666666666667,335.0,Preston West Primary School,308.70879015587286,52,Preston High School,1154.2789108044235,not ranked
ID484262190,533 Sayers Rd,HOPPERS CROSSING,1305000.0,h,3/06/2017,4,2.0,0.0,4606.0,22.0,-37.84931,144.6942,47648,1908.7188864052134,32.09090909090909,0,512.0,1119.6666666666667,175.66666666666666,St Francis of Assisi Catholic Primary School,371.9018584856525,not ranked,Thomas Carr College,714.011230144442,377
ID882427783,7 Colclough Ct,STRATHMORE,880000.0,h,30/07/2016,5,3.0,2.0,387.0,59.0,-37.7225,144.9055,20033,1498.6874131983625,34.0,0,1363.6666666666667,6287.666666666667,564.3333333333334,Strathmore North Primary School,959.1699820869686,145,Strathmore Secondary College,2460.1635505426466,133
ID156619103,17 Parkhill Dr,ASHWOOD,1240000.0,h,19/11/2016,4,2.0,2.0,766.0,69.0,-37.8629,145.1097,19848,2494.2027260896125,30.666666666666668,0,1654.0,9119.666666666666,550.0,Parkhill Primary School,248.63047356965316,not ranked,Ashwood High School,588.543074281831,241
ID377468063,12 Longfield St,RICHMOND,1540000.0,h,25/02/2017,3,1.0,1.0,0.0,119.0,-37.8214,145.0119,19906,784.9763936581882,11.904761904761905,0,885.0,1901.0,227.66666666666666,Hawthorn West Primary School,587.3118841878019,125,Melbourne Girls College,246.96575591173732,not ranked
ID922972633,1/7 Mary St,ESSENDON,830000.0,t,27/05/2017,3,2.0,1.0,176.0,8.0,-37.74936,144.89668999999995,22253,1869.793298535187,18.333333333333332,0,330.3333333333333,1855.0,82.0,Our Lady of the Nativity School,777.8317393606887,373,Buckley Park College,266.70120282536857,123
ID229545582,20 Keith Gr,KEILOR EAST,825000.0,h,23/04/2016,3,2.0,1.0,630.0,2.0,-37.7378,144.8705,20037,4504.33503593131,24.0,0,555.6666666666666,1129.0,160.66666666666666,Keilor Heights Primary School,353.98249917812126,not ranked,Essendon Keilor College,223.4604378236384,460
ID683207027,5A Neil St,HADFIELD,630000.0,t,29/04/2017,3,2.0,1.0,240.0,59.0,-37.7114,144.9396,20033,1751.2125998399465,34.0,0,1841.6666666666667,9184.666666666666,533.3333333333334,Westbreen Primary School,654.4566110550965,321,Pascoe Vale Girls Secondary College,775.3901956689779,not ranked
ID305312511,56a Clifton St,BALWYN NORTH,1230000.0,h,14/05/2016,3,3.0,1.0,310.0,7.0,-37.7949,145.1014,19896,2754.2844239491906,28.785714285714285,0,925.6666666666666,4701.333333333333,308.6666666666667,St Bridget's School,198.9634798069581,256,Koonung Secondary College,1636.8369967536833,94
ID174333880,316 Liberty Pde,HEIDELBERG WEST,650000.0,h,8/04/2017,2,1.0,2.0,465.0,59.0,-37.7369,145.0371,19936,2641.605437391103,31.75,0,1173.6666666666667,8523.666666666666,974.6666666666666,East Preston Islamic College,336.9837564600818,not ranked,East Preston Islamic College,336.9837564600818,491
ID837931506,54 Ophir St,BROADMEADOWS,550000.0,h,29/07/2017,3,2.0,1.0,602.0,59.0,-37.68983,144.93499,22254,1550.6899529090788,32.0,0,684.0,1695.6666666666667,161.0,Meadows Primary School,542.0683938913401,not ranked,Sirius College,571.9769474183698,not ranked
ID859573768,5 Echo Av,TARNEIT,496000.0,h,8/07/2017,4,2.0,2.0,448.0,11.0,-37.84688,144.68182,47648,1991.7201521955478,32.09090909090909,0,1479.3333333333333,4398.666666666667,502.0,Tarneit P-9 College,1064.3047474668324,not ranked,Tarneit P-9 College,1064.3047474668324,not ranked
ID633599362,131 Lord St,RICHMOND,3335000.0,h,3/12/2016,4,2.0,2.0,319.0,126.0,-37.8244,145.0044,19906,448.0138948064637,11.904761904761905,0,824.6666666666666,1890.3333333333333,159.33333333333334,Richmond Primary School,741.9137717602256,260,Richmond High School,790.8804197292435,not ranked
ID377581013,25 Carrol Gr,MOUNT WAVERLEY,1352000.0,h,17/06/2017,4,3.0,2.0,708.0,59.0,-37.89187,145.11049,19917,2166.236275527813,29.35483870967742,0,1471.0,7759.666666666667,779.6666666666666,Mount Waverley Heights Primary School,340.88709995794983,96,Salesian College,1357.2994849179618,153
ID176605150,1/10 Schofield St,ESSENDON,786000.0,u,3/06/2017,3,2.0,1.0,138.0,37.0,-37.75284,144.90975,20037,668.3278567642492,24.0,0,330.3333333333333,1855.0,82.0,St Therese's School,198.65629045683565,387,St Columba's College,628.8328624561134,85
ID448383751,61 Sutton St,BALWYN NORTH,2550000.0,h,4/03/2017,4,1.0,4.0,847.0,61.0,-37.7954,145.0838,19894,3245.1404798095173,25.76923076923077,0,959.0,4476.666666666667,324.0,Balwyn North Primary School,611.613872149565,142,Balwyn High School,676.0642371934192,44
ID674164971,3 Argyle Cr,WERRIBEE,455000.0,h,12/08/2017,4,1.0,4.0,534.0,36.0,-37.88496,144.66332,19921,1616.5903077097214,35.142857142857146,0,98.66666666666667,190.66666666666666,19.0,Westgrove Primary School,792.2993011828054,not ranked,Wyndham Central Secondary College,942.1710873268044,not ranked
ID171189503,1 Sheppard Ct,ALTONA MEADOWS,810000.0,h,12/08/2017,4,2.0,2.0,749.0,30.0,-37.88413,144.79033,19923,2756.3786956563545,26.523809523809526,0,990.0,3070.0,411.0,Altona Green Primary School,559.2896433827539,not ranked,Mount St Joseph Girls' College,2930.4790527108744,119
ID408569252,4/11 Bowen St,KEW,831000.0,u,6/08/2016,2,1.0,1.0,0.0,49.0,-37.8117,145.0222,19905,1128.8710775597708,13.952380952380953,1,271.6666666666667,771.6666666666666,74.0,Xavier College,819.1439355262175,284,Xavier College,819.1439355262175,53
ID910726580,31 Turner St,ABBOTSFORD,1542000.0,h,24/09/2016,4,3.0,1.0,0.0,99.0,-37.7994,144.9965,19975,182.1952240457211,13.235294117647058,0,1202.0,5034.333333333333,333.0,Collingwood College,661.849186752063,not ranked,Collingwood College,661.849186752063,359
ID798002485,56 Severn St,YARRAVILLE,1190000.0,h,27/05/2017,4,1.0,2.0,405.0,7.0,-37.81611,144.87945,19996,922.3765456757865,11.357142857142858,0,817.6666666666666,1779.6666666666667,181.0,Yarraville West Primary School,543.4870557284586,105,Gilmore College For Girls,2330.067239267128,387
ID814936295,20 Robern Pde,VIEWBANK,1005000.0,h,7/11/2016,4,2.0,1.0,696.0,69.0,-37.7395,145.0875,19936,1917.492525903981,31.75,0,584.3333333333334,2731.6666666666665,211.66666666666666,Viewbank Primary School,574.4489819265746,238,Viewbank College,205.08558337004962,96
ID934492201,4 Stott St,PRESTON,805000.0,h,30/07/2016,3,1.0,2.0,468.0,69.0,-37.7479,144.9941,20013,593.1155428300824,26.3,0,659.0,5219.333333333333,338.3333333333333,Bell Primary School,307.7479370944023,not ranked,St John's College Preston,415.11132525785825,not ranked
ID483007839,9/343 Church St,RICHMOND,715000.0,u,8/07/2017,2,1.0,2.0,2427.0,59.0,-37.82276,144.99866,19908,761.2248370056869,9.538461538461538,0,885.0,1901.0,227.66666666666666,Richmond Primary School,758.8347687684721,260,Richmond High School,698.3742773385376,not ranked
ID560734096,39 William St,PRESTON,972500.0,h,3/06/2017,3,1.0,1.0,448.0,89.0,-37.73443,145.00201,20012,490.28042186713265,28.3,1,705.3333333333334,5479.666666666667,335.0,Preston West Primary School,657.4505080769749,52,Preston High School,890.4426979756679,not ranked
ID258251597,2 Barclay Ct,MULGRAVE,880000.0,h,3/06/2017,3,2.0,2.0,705.0,18.0,-37.92266,145.16733,19914,3060.4396345206424,37.0,0,394.3333333333333,1153.6666666666667,165.33333333333334,Albany Rise Primary School,779.8201688718207,not ranked,Mazenod College,836.4893631151608,82
ID708406559,32 Caroline St,CLIFTON HILL,3010000.0,h,10/09/2016,4,3.0,2.0,382.0,116.0,-37.7897,144.9992,19974,352.47266492047146,15.142857142857142,0,1071.3333333333333,5783.666666666667,419.6666666666667,Spensley Street Primary School,523.5217872926487,not ranked,Fitzroy High School,1161.0196722593125,248
ID855664965,312 Edgars Rd,LALOR,570000.0,h,12/08/2017,3,1.0,2.0,525.0,19.0,-37.6676,145.00445,20006,1139.6384116901388,42.22222222222222,0,1360.6666666666667,6408.666666666667,691.6666666666666,St Catherine's School,246.65973378761186,117,Peter Lalor Secondary College,771.0075562896536,not ranked
ID709138370,4 Selby Ct,CROYDON NORTH,857000.0,h,3/09/2017,3,2.0,1.0,1007.0,39.0,-37.76653,145.29163,19877,2730.115032240933,49.76923076923077,0,84.66666666666667,371.6666666666667,13.0,Village School,399.1366467633571,461,Oxley Christian College,1232.7501677541686,107
ID355694687,507/99 River St,SOUTH YARRA,510000.0,u,4/06/2016,1,1.0,1.0,0.0,19.0,-37.8361,144.9966,19959,456.62546758164297,12.543859649122806,1,1100.6666666666667,3636.3333333333335,457.3333333333333,Richmond Primary School,758.8321957008794,260,Melbourne High School,139.16688005807853,2
ID376732666,46 Vinter Av,CROYDON,1005000.0,h,3/09/2017,3,1.0,8.0,1082.0,54.0,-37.80618,145.27755,19878,1225.560557538572,45.76923076923077,0,1083.6666666666667,3612.6666666666665,368.3333333333333,Dorset Primary School,841.8432815085276,434,Croydon Community School,872.0616598754182,547
ID140379097,40 Fawkner St,SOUTH YARRA,2300000.0,h,12/11/2016,3,2.0,1.0,350.0,139.0,-37.8422,144.9884,19959,542.603920747882,12.543859649122806,0,1100.6666666666667,3636.3333333333335,457.3333333333333,South Yarra Primary School,262.02365208764655,44,Melbourne High School,852.5866094278214,2
ID565580645,9/5 Boston Rd,BALWYN,1140000.0,h,4/06/2016,3,2.0,2.0,175.0,43.0,-37.8162,145.0771,19893,991.0226969188792,23.76923076923077,0,925.6666666666666,4701.333333333333,308.6666666666667,Fintona Girls' School,306.4883551141498,5,Fintona Girls' School,306.4883551141498,not ranked
ID502862398,176 Cotham Rd,KEW,2625000.0,h,18/03/2017,4,2.0,2.0,717.0,129.0,-37.8083,145.0418,19904,1539.6526026619235,15.666666666666666,0,288.0,712.0,75.66666666666667,Sacred Heart School,383.730279543368,203,Ruyton Girls' School,388.54416891912103,5
ID200638166,60 Station St,FAIRFIELD,1550000.0,h,1/07/2017,3,2.0,0.0,478.0,3.0,-37.78022,145.01771000000005,19930,136.53371299209905,22.0,0,330.3333333333333,1855.0,82.0,St Anthony's School,233.93135327727924,485,Alphington Grammar School,1624.6512500930248,86
ID533415980,10 Olympic Wy,CRAIGIEBURN,590000.0,h,29/07/2017,4,2.0,2.0,512.0,12.0,-37.58505,144.93591999999995,40221,1977.2879715143092,49.0,1,1288.3333333333333,4242.333333333333,480.0,Craigieburn Primary School,339.9514083798777,not ranked,Mount Ridley P-12 College,1224.1929112855598,432
ID134373101,15 Ellendale St,BALWYN NORTH,1150000.0,t,6/08/2016,3,2.0,1.0,207.0,16.0,-37.7893,145.092,19896,3558.4833887746445,28.785714285714285,0,925.6666666666666,4701.333333333333,308.6666666666667,Boroondara Park Primary School,361.6162472437582,192,Balwyn High School,1643.7973934629954,44
ID608597960,3/56 Banksia St,HEIDELBERG,630000.0,t,20/05/2017,2,1.0,1.0,86.0,52.0,-37.7586,145.0629,19935,258.60947953227566,29.823529411764707,0,1253.6666666666667,7401.333333333333,484.6666666666667,St John's School,338.33483152131,489,Our Lady of Mercy College,419.0926613568707,90
ID235757751,23/4 Wests Rd,MARIBYRNONG,456000.0,h,18/03/2017,3,2.0,2.0,4977.0,14.0,-37.7737,144.8816,20023,3146.090536121477,19.4,0,717.3333333333334,1763.0,318.6666666666667,St Margaret's Primary School,1124.1296207203666,216,Maribyrnong Secondary College,872.3454578728881,not ranked
ID326301623,112 Newry St,CARLTON NORTH,1425000.0,h,4/03/2017,4,3.0,0.0,122.0,129.0,-37.7893,144.9696,19970,1769.3186919753,22.333333333333332,0,3767.6666666666665,18925.0,2042.3333333333333,Carlton North Primary School,359.8563258856668,218,Princes Hill Secondary College,762.3794982524367,not ranked
ID382861906,5/22 Whitby St,BRUNSWICK WEST,403000.0,u,28/05/2016,2,1.0,2.0,0.0,42.0,-37.7643,144.9477,19968,1113.1423265871872,25.333333333333332,0,958.6666666666666,5673.0,628.0,St Joseph's School,471.5400788645831,113,Brunswick Secondary College,976.4142071582518,211
ID142353290,14 Alfrick Rd,CROYDON,567000.0,h,17/06/2017,3,1.0,1.0,420.0,12.0,-37.80106,145.28741000000005,19878,866.5125159918141,45.76923076923077,0,1083.6666666666667,3612.6666666666665,368.3333333333333,Ruskin Park Primary School,804.8685350932393,476,Croydon Community School,801.7724425264637,547
ID746354120,3 Hutton St,MAIDSTONE,880000.0,h,4/03/2017,3,1.0,1.0,586.0,7.0,-37.786,144.871,20022,1636.4159985135602,21.4,0,717.3333333333334,1763.0,318.6666666666667,Christ the King Primary School,815.2487425607045,not ranked,Maribyrnong Secondary College,1679.3293585087993,not ranked
ID243539914,2/42 Faversham Rd,CANTERBURY,850000.0,u,3/06/2017,2,1.0,1.0,116.0,59.0,-37.82012,145.08526,19894,552.4552434113339,25.76923076923077,0,3767.6666666666665,18925.0,2042.3333333333333,Chatham Primary School,622.0082347191752,310,Fintona Girls' School,702.3876103507168,not ranked
ID541134794,5 Iskandar Pl,DONCASTER,1650000.0,h,22/05/2016,5,4.0,2.0,500.0,12.0,-37.7863,145.1105,19896,3713.3663218926204,28.785714285714285,0,1566.6666666666667,8895.333333333334,491.0,Birralee Primary School,831.0210399400997,71,Koonung Secondary College,1874.7113859499452,94
ID735717551,3b Manuka St,BENTLEIGH EAST,886000.0,h,28/05/2016,3,2.0,1.0,185.0,7.0,-37.9159,145.0787,19917,1923.4988339150598,29.35483870967742,1,925.6666666666666,4701.333333333333,308.6666666666667,Coatesville Primary School,644.1847008467023,271,South Oakleigh Secondary College,1206.4482541454122,not ranked
ID533687695,2/2 Cooper St,SUNSHINE,532000.0,h,15/07/2017,3,1.0,1.0,206.0,34.0,-37.7864,144.8402,20021,686.6161107938574,24.555555555555557,0,1412.0,6364.0,699.3333333333334,Our Lady of the Immaculate Conception School,530.7993659329055,not ranked,Caroline Chisholm Catholic College,873.0326457190333,not ranked
ID352150255,12/66 Woornack Rd,CARNEGIE,250000.0,u,10/09/2016,1,1.0,1.0,0.0,59.0,-37.8982,145.0625,19919,988.3191709362777,25.375,0,3703.6666666666665,18944.0,2039.3333333333333,St Patrick's School,466.2174124815007,346,Oakleigh Grammar,1803.0220388872,270
ID421469292,2a Kent Rd,PASCOE VALE,616000.0,h,24/09/2016,3,1.0,1.0,190.0,49.0,-37.7211,144.9508,19963,925.9205970692279,36.0,0,659.0,5219.333333333333,338.3333333333333,Pascoe Vale North Primary School,205.03532667618325,not ranked,Pascoe Vale Girls Secondary College,1403.6307691642085,not ranked
ID481991002,95 Wanda St,MULGRAVE,1001000.0,h,12/08/2017,4,2.0,7.0,771.0,4.0,-37.92862,145.16664,19913,2597.5863874341285,39.48148148148148,0,394.3333333333333,1153.6666666666667,165.33333333333334,Albany Rise Primary School,551.6594897227715,not ranked,Wellington Secondary College,693.8477995986318,229
ID919436335,203/551 Flinders La,MELBOURNE,275000.0,u,22/04/2017,1,1.0,0.0,0.0,19.0,-37.8199,144.9558,20043,336.63086502851144,0.0,0,313.3333333333333,545.3333333333334,65.66666666666667,South Melbourne Primary School,1070.8820210808246,not ranked,Ozford College,789.9754049542297,530
ID955167599,13 Batman St,ABERFELDIE,2400000.0,h,28/05/2016,5,2.0,2.0,1315.0,29.0,-37.7548,144.8915,22253,2177.8287362418064,18.333333333333332,0,703.6666666666666,1502.0,135.66666666666666,Aberfeldie Primary School,344.00011304882526,227,Ave Maria College,603.8231062791117,111
ID597910940,290 Oriel Rd,HEIDELBERG WEST,652000.0,h,11/02/2017,3,1.0,0.0,589.0,49.0,-37.7356,145.0448,19936,2045.865784352059,31.75,0,1173.6666666666667,8523.666666666666,974.6666666666666,East Preston Islamic College,777.3823986008836,not ranked,East Preston Islamic College,777.3823986008836,491
ID579945056,1/22 Harrington St,ALTONA,660000.0,u,12/08/2017,3,1.0,2.0,211.0,49.0,-37.86473,144.81507,19925,146.701028891919,28.5,0,2494.6666666666665,11307.0,1410.0,Altona College,443.67760358500414,not ranked,Mount St Joseph Girls' College,312.35301632451416,119
ID568846921,118 The Avenue,SPOTSWOOD,840000.0,t,17/09/2016,4,3.0,2.0,278.0,4.0,-37.8261,144.8718,19995,1341.4578295253011,14.333333333333334,0,1100.6666666666667,3636.3333333333335,457.3333333333333,Wembley Primary School,608.9948751541868,222,Emmanuel College,2657.9953082598126,180
ID141231523,11/6 Sydney Rd,BRUNSWICK,370000.0,u,28/05/2016,1,1.0,1.0,0.0,54.0,-37.7775,144.9607,19969,329.6933851162272,24.333333333333332,0,958.6666666666666,5673.0,628.0,Princes Hill Primary School,726.8101857675139,not ranked,Princes Hill Secondary College,767.073564994859,not ranked
ID964976178,5/323 Beach Rd,BLACK ROCK,600000.0,u,29/07/2017,2,1.0,1.0,0.0,59.0,-37.97853,145.0175,19948,3338.1860584800243,33.5,0,2524.3333333333335,12864.666666666666,738.6666666666666,St Joseph's School,575.9687229985591,113,Beaumaris Secondary College,1454.710212436817,not ranked
ID929496242,1/104 Cheddar Rd,RESERVOIR,410000.0,h,15/10/2016,3,1.0,1.0,250.0,59.0,-37.6974,145.0213,20008,875.8973706249699,38.22222222222222,0,824.6666666666666,1890.3333333333333,159.33333333333334,Maharishi School of the Age of Enlightenment,793.2613485266479,not ranked,William Ruthven Secondary College,1633.8187535288607,not ranked
