ID,Address,Rooms,Type,Price,Date,Bathroom,Car,Landsize,Age,Lattitude,Longtitude
ID229551375,11 Kirrum Cl,5,h,1310000.0,29/07/2017,3.0,2.0,818.0,34.0,-37.87846,145.24212
ID193518957,1/8 Short St,2,u,1100000.0,3/06/2017,1.0,1.0,258.0,39.0,-37.88245,145.15982
ID952504251,1 Lincoln Wy,4,h,430000.0,23/09/2017,1.0,3.0,675.0,39.0,-37.673629999999996,144.55888000000004
ID626452282,3/46 Tibrockney St,2,h,548000.0,17/06/2017,1.0,1.0,0.0,49.0,-37.95037,145.03473
ID767817886,2 Monet Ct,3,h,1530000.0,8/07/2017,2.0,2.0,798.0,41.0,-37.77655,145.15386999999996
ID203558319,4/254 Waverley Rd,2,u,611000.0,22/07/2017,1.0,1.0,161.0,49.0,-37.8837,145.11526
ID927658476,506/220 Commercial Rd,3,u,1400000.0,4/06/2016,2.0,2.0,0.0,99.0,-37.847,144.9936
ID484262190,533 Sayers Rd,4,h,1305000.0,3/06/2017,2.0,0.0,4606.0,22.0,-37.849309999999996,144.6942
ID381693837,5 Hibiscus Rd,4,h,1250000.0,12/08/2017,2.0,2.0,580.0,54.0,-37.8051,145.14351000000005
ID479109190,46 Yongala St,3,h,1850000.0,28/08/2016,1.0,1.0,607.0,69.0,-37.8058,145.0781
ID858864608,34 Martin St,4,h,1031000.0,22/05/2016,1.0,1.0,570.0,79.0,-37.7523,145.0604
ID252450831,4 Holberry St,3,h,560000.0,22/07/2017,1.0,1.0,639.0,59.0,-37.69142,144.93025
ID369555998,89 John St,3,h,610000.0,3/09/2016,1.0,2.0,696.0,59.0,-37.6972,144.9431
ID502283854,14 Pole St,3,h,970000.0,3/12/2016,1.0,0.0,137.0,129.0,-37.8078,144.8972
